YCI,1554987018,1554995843,94,478
GYBU,1554994582,1554996493,73,806
ADVR,1554995664,1554997229,75,-395
VWXD,1554997348,1554997670,83,-552
S,1554995957,1554997969,56,-604
E,1554997350,1554998884,94,-109
L,1554997888,1554999446,94,999
I,1554999735,1554999753,72,-157
TNSV,1554997690,1554999811,73,-498
K,1554992570,1555000597,91,-998
EIDM,1554997671,1555001162,23,-353
ETK,1554998393,1555001593,75,808
BNW,1554999650,1555002090,29,144
WW,1555000525,1555002670,75,808
LFQ,1555000042,1555003109,41,145
HQYM,1554998548,1555003196,31,662
DD,1555000885,1555003308,94,-123
YJCD,1554994208,1555003521,62,118
CEEK,1555001978,1555004508,82,-848
J,1554996045,1555005322,17,890
ETG,1555005404,1555005893,1,-462
FC,1554996786,1555006151,65,996
FG,1555007027,1555007117,91,711
KBT,1555004389,1555007371,84,614
NH,1555002059,1555008020,20,875
SSZ,1555003350,1555008206,34,-164
CFF,1555005357,1555008365,37,-910
IAB,1555006072,1555008429,67,742
R,1555005908,1555008705,62,-588
Y,1555006330,1555009683,96,686
PM,1555009377,1555010199,36,705
YTK,1555002629,1555011174,7,49
S,1555005946,1555011947,24,-26
X,1555006178,1555012612,87,-243
Q,1555006413,1555012631,97,-399
W,1555003242,1555013000,98,874
WMI,1555008650,1555013850,49,37
EUZP,1555004488,1555013927,51,816
MCOV,1555012470,1555014136,16,-21
RE,1555014349,1555014812,14,-975
YW,1555010520,1555015147,59,349
KM,1555014961,1555016041,6,-928
EHQ,1555008373,1555017040,14,518
A,1555016222,1555017293,71,-15
OMT,1555016710,1555018014,96,754
SXE,1555014165,1555018866,48,134
S,1555010761,1555019189,97,205
NR,1555010247,1555019577,82,276
J,1555011668,1555020546,48,-717
UU,1555020538,1555020888,39,918
YAI,1555018140,1555021457,64,792
K,1555016676,1555021661,71,430
VSN,1555015850,1555022085,49,791
I,1555013324,1555022241,53,-344
NZ,1555019673,1555022561,8,-215
O,1555016858,1555023394,82,-250
KTW,1555023436,1555024211,52,-826
JFP,1555023178,1555025202,8,980
CQB,1555023861,1555026091,11,219
QMP,1555022445,1555026436,58,396
NYOR,1555021822,1555026886,7,634
SK,1555024614,1555027166,25,498
N,1555020956,1555027717,34,-803
RZ,1555027078,1555028063,40,-351
SBRB,1555020885,1555029017,54,-795
SYY,1555027255,1555029114,47,434
HQH,1555028822,1555029548,13,-940
KEZ,1555029724,1555029858,71,854
MSK,1555021046,1555030594,33,-577
LRD,1555021923,1555030807,1,-202
H,1555021077,1555031054,26,-507
H,1555022010,1555031691,96,129
TEX,1555023898,1555031785,53,895
AUZL,1555026742,1555032263,31,866
WCB,1555028691,1555032596,47,-932
W,1555028755,1555033595,33,-145
ZK,1555031985,1555033803,7,-223
R,1555026076,1555034240,87,279
S,1555034064,1555034582,15,728
JAO,1555031285,1555035529,38,735
JAO,1555030349,1555036190,8,-2
XJZ,1555031810,1555037046,22,63
SE,1555030785,1555037199,53,50
IT,1555030898,1555038111,15,-215
YKQB,1555032024,1555038773,66,-190
GIZD,1555036583,1555039054,61,675
ZO,1555038606,1555039629,46,-538
I,1555039142,1555040253,57,-214
XTXS,1555035223,1555041166,35,-502
APH,1555036686,1555041867,62,-980
E,1555039267,1555042093,98,922
GXBH,1555033881,1555043079,66,883
DF,1555034550,1555043688,39,528
IO,1555041913,1555043739,30,-705
T,1555043011,1555044540,75,389
GBC,1555041313,1555044607,42,-938
CFB,1555039079,1555045370,60,107
RE,1555044526,1555045662,50,394
AGF,1555041908,1555046366,63,359
XJ,1555045266,1555047365,58,-133
KFT,1555045725,1555047883,47,560
FK,1555042615,1555047956,30,936
IA,1555043566,1555048613,63,-829
VYCE,1555046453,1555049593,83,-554
KVSH,1555043680,1555050530,60,513
R,1555045621,1555050885,7,211
I,1555044262,1555051742,98,417
H,1555050699,1555052289,82,-857
AN,1555044850,1555053047,53,-539
WV,1555045126,1555053246,54,458
DHCL,1555050137,1555053931,36,820
UEDB,1555048657,1555054764,71,-490
SB,1555050657,1555055310,69,949
T,1555050987,1555056218,92,496
L,1555052094,1555057039,76,511
P,1555055602,1555057156,38,-956
GU,1555047843,1555057699,34,-6
KAR,1555054278,1555058177,8,-353
BIOC,1555054658,1555059113,56,889
F,1555058089,1555059406,55,243
FMY,1555051214,1555060082,79,-347
RS,1555054068,1555060273,60,-709
ZWF,1555058589,1555060951,69,859
CM,1555060254,1555061512,19,334
F,1555057510,1555062030,60,-512
BVTR,1555053105,1555062405,81,669
QJFN,1555057384,1555063391,75,-606
I,1555062116,1555064047,2,-581
SKB,1555057031,1555064904,92,-887
JNP,1555058059,1555065604,63,-278
PXON,1555056360,1555065771,88,-18
OBF,1555063142,1555065995,55,721
UXQ,1555058192,1555066256,77,348
YN,1555061498,1555066333,49,-438
Q,1555065571,1555066701,98,100
Z,1555062167,1555067432,54,-163
YJCD,1555065102,1555068053,45,-50
GHS,1555060969,1555068098,26,781
G,1555062019,1555068469,16,-405
RY,1555068324,1555068520,25,551
SB,1555066130,1555068737,36,-131
IV,1555059188,1555068791,34,-563
NK,1555062087,1555069489,13,-809
VESB,1555066917,1555070454,29,-261
XVWM,1555068595,1555070818,60,714
RAMH,1555061930,1555071541,68,389
KM,1555069499,1555072252,77,340
U,1555063198,1555072612,2,-32
OBP,1555068940,1555072696,5,-368
VHT,1555068170,1555073326,6,-986
NAWJ,1555066750,1555074023,88,79
CU,1555068439,1555075017,50,757
MT,1555072335,1555075110,64,995
KSA,1555065823,1555075532,46,94
JRO,1555072201,1555075556,81,-761
B,1555074744,1555076544,29,-738
ATIN,1555067704,1555076751,67,610
V,1555073797,1555077735,23,-428
HXO,1555073988,1555078437,14,-568
EFDT,1555071914,1555079244,5,-93
XH,1555079338,1555079904,51,-847
FPN,1555071074,1555080266,76,-223
DA,1555077367,1555081080,37,908
I,1555075249,1555081268,83,-53
SKZB,1555073882,1555081296,18,987
G,1555079912,1555081875,59,925
VX,1555080777,1555082130,83,656
Z,1555078325,1555082280,60,880
VAO,1555076025,1555082345,84,782
HQXU,1555081877,1555082676,19,-689
CUGB,1555073924,1555082881,57,150
JPL,1555074960,1555083799,52,697
LBLI,1555080691,1555083964,80,-910
Q,1555079259,1555084643,54,379
UQDG,1555085404,1555085435,89,-376
LAN,1555076821,1555085831,28,-491
VCI,1555086216,1555086330,44,987
EH,1555081044,1555086689,26,108
EZ,1555078154,1555086955,75,308
FRXK,1555079366,1555087693,79,503
G,1555083052,1555088485,50,-509
H,1555078702,1555088687,26,525
NGF,1555082682,1555088704,26,903
XO,1555079948,1555088858,80,813
MGIN,1555086163,1555088972,98,-313
LGA,1555087355,1555089884,25,-367
P,1555089391,1555090448,53,-611
S,1555086239,1555091404,19,635
XRMD,1555088703,1555091765,49,354
ZXF,1555086237,1555092429,80,736
VIRD,1555093005,1555093276,88,944
O,1555088175,1555093787,15,205
SM,1555087180,1555094736,94,376
GL,1555094925,1555095647,7,695
JJQY,1555089279,1555096284,98,940
RJ,1555089230,1555097092,31,-969
MWN,1555092839,1555097385,38,-50
W,1555095750,1555097922,56,-501
QZMS,1555094662,1555098316,59,108
RCZ,1555095275,1555098921,80,-271
DUOF,1555093980,1555099513,95,-924
K,1555099267,1555099659,91,107
SOE,1555097818,1555100384,14,249
ZGVU,1555097069,1555100878,47,-79
KE,1555096429,1555101572,81,-491
YKT,1555100714,1555101844,43,965
WR,1555092491,1555102287,94,197
I,1555097987,1555103026,34,-457
HIS,1555100536,1555103523,1,-774
YGWZ,1555101362,1555103661,96,168
HQN,1555094902,1555103885,35,177
KILT,1555096588,1555103962,69,206
DMVU,1555097939,1555103995,93,483
AEI,1555101574,1555104740,54,-523
UVS,1555105286,1555105730,20,-241
PSBR,1555101022,1555106125,70,-225
YQFX,1555104665,1555106167,85,-21
YE,1555100376,1555106712,35,753
GSXP,1555098633,1555106714,73,-320
G,1555103977,1555107606,26,-159
D,1555101494,1555108427,72,-292
CHW,1555101571,1555108607,96,-378
JY,1555108824,1555109174,31,-388
HZ,1555102495,1555110057,45,-693
NJ,1555100513,1555110169,66,862
W,1555107240,1555110351,85,-337
F,1555107905,1555110383,28,-468
RHW,1555106469,1555110732,50,973
KNIB,1555104902,1555111573,4,101
HJ,1555107538,1555112540,43,-98
RCTU,1555103508,1555112675,11,-453
U,1555113194,1555113530,79,-747
JFD,1555105907,1555114399,63,850
CP,1555107184,1555114718,5,661
T,1555112565,1555115174,46,493
B,1555106362,1555115618,11,-619
LYLM,1555107459,1555116299,40,-665
GVRS,1555115022,1555116415,1,-486
QTG,1555110396,1555116730,37,333
A,1555117396,1555117722,12,-486
MKYJ,1555113348,1555117936,60,822
DNE,1555114236,1555118810,36,936
QV,1555110494,1555119740,60,732
PK,1555116264,1555120725,47,350
N,1555113449,1555120905,78,-577
CIPA,1555112807,1555121728,79,-583
ON,1555114032,1555122140,85,540
ORW,1555119484,1555122363,49,-80
ZVYE,1555115248,1555123021,4,385
SEC,1555123098,1555123411,50,-944
MDTL,1555118299,1555123957,44,-840
HYGP,1555117680,1555124425,39,373
XI,1555118761,1555125407,16,311
M,1555124795,1555125526,83,640
AOI,1555116678,1555126223,1,-400
MBRU,1555119564,1555126626,10,45
M,1555123521,1555127418,76,311
CFG,1555124550,1555128264,77,60
MGBE,1555119777,1555128812,80,153
YSP,1555123566,1555129806,38,81
YCI,1555128129,1555130123,68,225
BULC,1555125119,1555130714,14,123
GW,1555125646,1555131476,86,705
M,1555123069,1555132068,50,779
E,1555129798,1555132816,30,-515
ZGR,1555132112,1555133609,43,815
SZS,1555131161,1555134388,55,906
S,1555127904,1555134980,16,600
EHHJ,1555132944,1555135266,21,385
YV,1555135813,1555136231,95,-31
YL,1555135062,1555136325,49,-530
GAFV,1555127365,1555136340,44,492
RPNP,1555135486,1555136782,23,-926
CFX,1555136897,1555137221,90,-327
LETY,1555130626,1555138106,70,430
TWX,1555137697,1555138621,61,-146
OB,1555137394,1555139372,94,-784
W,1555131734,1555140024,32,-737
Q,1555138039,1555140719,41,476
LFQ,1555140868,1555140876,18,269
AZ,1555140475,1555141809,61,971
DCZ,1555137867,1555142155,78,-567
XPE,1555140192,1555143078,2,690
N,1555141477,1555143322,13,214
KR,1555136763,1555143932,77,671
MSV,1555141127,1555144549,95,966
TV,1555135859,1555145063,97,-899
QPP,1555139855,1555145681,95,-613
IHMJ,1555145398,1555145904,10,652
IBM,1555143755,1555146310,56,-144
CHVS,1555138507,1555147282,56,-541
WMI,1555143931,1555147498,78,-637
U,1555142807,1555147501,79,-290
YA,1555144356,1555147503,96,754
MFI,1555145915,1555148164,93,46
G,1555142542,1555148723,95,-484
T,1555141269,1555149084,53,-9
HV,1555146165,1555149721,74,-430
KGJ,1555141948,1555149982,78,793
PIX,1555148179,1555150736,74,-930
X,1555147889,1555150827,68,473
OO,1555142094,1555151574,5,-905
SNO,1555148110,1555152172,52,567
H,1555143012,1555152394,30,-67
QPT,1555147338,1555153041,67,-750
UUF,1555149430,1555153899,4,-115
JF,1555145459,1555154203,91,367
BUR,1555153291,1555154270,79,338
EV,1555151820,1555154959,69,-842
QPT,1555152989,1555155814,99,922
JTB,1555147068,1555156630,28,763
WR,1555150977,1555157151,56,-387
AGU,1555148300,1555157451,60,241
ZI,1555153266,1555158174,83,-44
I,1555156862,1555158298,63,-349
R,1555149893,1555158631,60,943
WWU,1555154678,1555159206,8,169
Q,1555153580,1555159553,4,511
LJ,1555154606,1555160003,49,402
L,1555153629,1555160777,8,-646
C,1555156690,1555161141,52,-814
D,1555158552,1555161813,95,-166
MN,1555162258,1555162460,59,464
YSP,1555154877,1555163308,2,-981
A,1555158864,1555163434,9,387
ZDI,1555157462,1555164018,92,-30
PIJB,1555156655,1555164636,42,83
Y,1555155399,1555164766,97,701
X,1555158329,1555164787,62,-678
GG,1555155686,1555165217,75,-383
A,1555159145,1555166147,7,245
C,1555163419,1555167054,82,351
SV,1555163099,1555167070,47,453
QV,1555161918,1555167919,5,44
KONL,1555160185,1555168830,17,-858
VLM,1555160907,1555169310,92,113
POH,1555160943,1555169941,62,-14
V,1555163539,1555170859,79,-525
ZWC,1555170483,1555171625,30,403
VP,1555170452,1555172249,89,-631
RZ,1555163997,1555173078,24,-907
F,1555167780,1555173144,99,-820
SNAP,1555168782,1555173211,27,377
CG,1555165557,1555173328,97,934
F,1555165415,1555173445,80,-561
LKJ,1555168625,1555174241,46,-702
Q,1555165039,1555174541,73,-463
CRQV,1555168602,1555175264,57,-175
RKP,1555168274,1555175645,70,-172
R,1555167486,1555175968,61,-633
FE,1555174745,1555176815,92,-748
N,1555175834,1555176841,2,103
EKO,1555176603,1555177345,84,-636
MKBA,1555170392,1555177461,99,62
AMAW,1555175873,1555177911,56,-453
SNQN,1555177330,1555178291,39,969
EYDJ,1555169765,1555179239,28,-311
YYX,1555179060,1555179332,61,-803
F,1555173429,1555179954,3,-743
LQUN,1555171344,1555180261,52,782
MJ,1555172366,1555180877,9,-222
NJ,1555175051,1555181520,65,-102
OL,1555175375,1555182450,3,-240
V,1555175051,1555183007,50,-758
WLWR,1555182124,1555183096,89,-199
OL,1555182071,1555183894,43,-830
I,1555178668,1555184382,50,733
BDSS,1555175836,1555184479,89,981
ZDI,1555181143,1555184925,16,-384
AHMY,1555179604,1555185839,64,587
WUFA,1555182439,1555186350,40,-77
WSK,1555177344,1555186869,68,-567
TDRN,1555185176,1555187330,56,-841
IAYX,1555185635,1555187689,17,652
KO,1555179320,1555188381,51,407
SQG,1555179723,1555189092,59,-598
PFTT,1555183853,1555189266,64,-93
TH,1555187684,1555189363,4,676
Z,1555187686,1555189508,67,-130
GFR,1555181595,1555189739,8,-988
F,1555185836,1555190448,81,111
X,1555182238,1555191053,70,-43
UDLI,1555188013,1555191635,48,919
VKQ,1555186780,1555192554,11,-556
ZT,1555191095,1555192745,33,582
J,1555190919,1555193255,8,494
DRU,1555185586,1555194151,58,-279
MGLI,1555187601,1555194864,9,30
XOI,1555190398,1555195079,56,42
YV,1555188849,1555195861,71,-892
SBJ,1555189467,1555196514,85,603
ESS,1555195689,1555197058,3,-74
LQHI,1555189357,1555197429,95,454
RSN,1555190371,1555198155,12,-176
EQ,1555193395,1555198348,59,939
PNXK,1555193035,1555199071,80,-322
T,1555194671,1555199880,2,421
UKL,1555190091,1555200072,78,424
WZXB,1555193620,1555200648,62,-825
C,1555195899,1555201056,83,-798
VHT,1555195248,1555201060,30,-227
V,1555200114,1555201218,88,626
M,1555198821,1555202158,68,-693
UHE,1555195137,1555203008,24,258
FW,1555193771,1555203736,41,-182
PNS,1555195459,1555204226,51,-822
NUP,1555196739,1555204433,70,227
SVIU,1555202456,1555204661,63,735
V,1555203646,1555204742,96,572
C,1555204796,1555204984,47,-63
CFV,1555202864,1555205605,21,746
FWE,1555203881,1555205612,89,-410
RXPM,1555199856,1555205893,80,-535
OAZD,1555199747,1555206064,7,696
H,1555205157,1555206694,38,379
I,1555207036,1555207312,62,-307
GYFD,1555203665,1555207783,4,-880
UJ,1555203071,1555208716,83,231
Z,1555205480,1555208770,34,29
FD,1555206143,1555209248,73,-864
B,1555200374,1555209858,62,-843
Q,1555201324,1555210325,51,454
T,1555205790,1555211305,54,-106
SHUS,1555206515,1555212174,74,-453
RUH,1555204749,1555212780,45,101
PJA,1555204923,1555213081,86,-937
LBI,1555210474,1555213388,55,-90
KO,1555205958,1555213911,95,322
T,1555213450,1555213944,11,-527
K,1555206605,1555214447,89,267
P,1555209645,1555215359,46,-433
U,1555211227,1555216166,7,486
XJ,1555216408,1555216817,48,-882
T,1555207523,1555217505,9,-582
I,1555211511,1555217579,8,564
J,1555211118,1555218136,22,-533
I,1555209404,1555218653,23,-514
AVQ,1555211101,1555219389,27,-658
KKYJ,1555212122,1555219418,22,126
PB,1555214750,1555220410,5,-670
VM,1555213967,1555220915,68,-448
XHNT,1555216287,1555221220,68,64
PU,1555218563,1555221325,83,822
ZQ,1555213896,1555222051,24,-393
JB,1555215626,1555222910,91,559
ZXF,1555219346,1555223254,51,884
SD,1555217645,1555224245,6,210
DKPM,1555222632,1555225067,94,58
NNQ,1555223828,1555225310,74,-113
F,1555217087,1555226063,31,965
CTR,1555222981,1555226239,74,661
D,1555219250,1555227015,90,895
LW,1555218144,1555227929,74,545
X,1555226136,1555228374,23,168
W,1555220194,1555228857,71,706
YHJ,1555219662,1555229568,47,-89
RGGQ,1555229156,1555230015,53,658
KIZ,1555221461,1555230680,22,673
ZWZJ,1555227306,1555230725,1,-680
IPQY,1555226891,1555230989,96,416
JM,1555224811,1555231518,72,-552
WSTX,1555225677,1555231828,88,477
DYW,1555229593,1555232614,45,-256
F,1555228977,1555233442,91,-619
VZJ,1555233945,1555233965,39,-932
Z,1555225458,1555234106,55,-366
IPEV,1555234150,1555234407,76,156
UFPE,1555231530,1555235183,31,-602
JCR,1555234864,1555235233,48,559
KA,1555227014,1555235976,63,-525
VVX,1555231790,1555236794,77,275
EEC,1555234518,1555237321,68,23
ZRS,1555237123,1555237766,57,823
UP,1555233167,1555238526,86,-348
AD,1555237602,1555238989,71,837
U,1555234285,1555239476,61,-460
VF,1555237363,1555239721,31,218
CUX,1555238009,1555240522,13,-552
K,1555234229,1555241018,79,420
HL,1555237313,1555242003,57,-951
PBC,1555241925,1555242210,30,-817
V,1555234988,1555242889,85,234
PBS,1555236201,1555242897,42,85
FKLW,1555235593,1555243106,95,805
A,1555239541,1555243614,64,615
BYXG,1555240971,1555244398,1,-816
LT,1555234935,1555244415,59,-467
XSQS,1555235298,1555244631,22,-270
UBA,1555240687,1555244642,51,-286
XRF,1555242839,1555245468,26,-67
IWW,1555240597,1555245702,67,-859
HLWX,1555242651,1555246502,49,-116
QB,1555238938,1555246838,76,166
QA,1555246064,1555246898,15,562
QY,1555241871,1555247174,59,146
COT,1555238327,1555247287,29,-406
SNAP,1555246914,1555247808,53,-49
FDXY,1555245517,1555248315,52,544
YFJ,1555244760,1555249146,78,809
D,1555243048,1555249367,92,16
NNQ,1555248972,1555250109,47,-122
BC,1555241642,1555250813,10,-744
NUES,1555250728,1555251717,20,237
NQHB,1555249399,1555251964,29,566
RQX,1555247064,1555252744,38,640
QRRU,1555246067,1555253581,69,160
H,1555244385,1555254062,78,693
EUP,1555248293,1555254469,10,-730
GCNB,1555253212,1555255059,39,-218
DZV,1555253381,1555255791,16,931
T,1555253317,1555256755,15,-667
SINN,1555249562,1555256929,65,-514
CHW,1555255596,1555257881,51,-187
PM,1555255607,1555258817,35,75
W,1555257823,1555259446,16,374
GWX,1555258233,1555260041,98,527
JL,1555254727,1555260637,72,667
NS,1555252548,1555260774,61,-648
HH,1555251784,1555261444,85,265
ZS,1555255108,1555261805,98,-18
HJIM,1555253314,1555262216,62,-132
OL,1555261109,1555263018,46,-170
KW,1555256502,1555264011,88,559
F,1555259314,1555264372,68,300
TCJ,1555257387,1555264485,18,264
QXWS,1555262036,1555265148,52,89
NCL,1555264069,1555266073,49,286
SHCS,1555257093,1555266779,29,434
MJM,1555264075,1555267725,20,-797
UXQ,1555267863,1555268644,8,453
XUS,1555259612,1555269499,33,458
X,1555263043,1555270200,99,147
SEYS,1555263986,1555270691,91,-949
SV,1555268918,1555271484,25,454
B,1555269701,1555271877,96,391
KHGJ,1555267484,1555272625,8,440
PDJ,1555270813,1555273210,79,526
BY,1555265444,1555274146,76,274
CTB,1555265353,1555275136,71,-472
ZXCI,1555270893,1555275412,17,904
CA,1555267740,1555276075,35,54
WX,1555276463,1555276713,63,828
PCNR,1555270472,1555276900,27,266
Y,1555268384,1555277151,15,-17
PRT,1555273156,1555278074,61,-248
K,1555273455,1555278488,70,-536
TRFJ,1555275344,1555278784,12,204
STR,1555270581,1555279535,27,-250
ZFP,1555278089,1555280446,85,-241
ABR,1555273709,1555280793,9,-208
EL,1555278169,1555281192,68,480
JBAD,1555279102,1555281363,96,-364
KV,1555278242,1555281497,40,-250
V,1555277117,1555282340,67,-290
YFN,1555276595,1555282695,77,191
SX,1555276971,1555283382,23,-575
WQ,1555279868,1555284088,31,-960
KU,1555278426,1555285082,38,-187
HQL,1555276331,1555285607,94,-197
GP,1555277859,1555286193,48,-163
I,1555286613,1555287018,72,-440
R,1555282529,1555287807,9,-121
UT,1555278356,1555288337,75,-86
EAH,1555288827,1555289049,38,-530
UO,1555287808,1555289226,26,-503
L,1555283039,1555289654,37,669
CG,1555288854,1555290508,81,785
CY,1555284212,1555291173,3,-673
BTPO,1555285809,1555291639,94,798
YEXR,1555290439,1555292166,49,-731
T,1555288217,1555292730,24,-95
UDRK,1555285617,1555293413,48,378
TXQE,1555291988,1555293540,25,451
DKUS,1555292014,1555293904,86,-158
HMA,1555283929,1555293920,22,769
RO,1555292502,1555294514,36,345
YC,1555293070,1555294769,24,572
MY,1555285921,1555295171,36,500
D,1555293865,1555296056,34,471
NL,1555293015,1555296367,22,-509
ZN,1555293600,1555296705,7,66
AQIQ,1555294939,1555297270,36,906
Q,1555293570,1555297752,80,252
DLR,1555289537,1555298709,46,152
FO,1555290822,1555299148,12,-862
X,1555293291,1555299945,48,324
G,1555290340,1555300204,12,-79
BH,1555300151,1555301148,70,509
L,1555295623,1555301317,40,-596
QOI,1555297637,1555301784,71,125
E,1555293439,1555302178,64,990
CSTK,1555300699,1555302683,1,635
GS,1555296075,1555303582,69,529
AIG,1555301050,1555304077,35,803
XPA,1555302812,1555304935,70,982
NTPJ,1555301513,1555305805,91,-601
UVOQ,1555296606,1555306187,92,-206
WJS,1555303095,1555306572,12,377
RNJL,1555306331,1555307318,88,40
MEY,1555298976,1555307736,64,826
JG,1555307189,1555307900,80,-330
DUZE,1555306409,1555308081,65,827
NFYR,1555305273,1555308157,80,139
LJWT,1555300786,1555309098,30,942
LMO,1555307423,1555309246,65,364
UDYX,1555306755,1555310005,19,-388
BZ,1555303091,1555310999,99,651
SAJ,1555309787,1555311310,58,981
TVGF,1555304523,1555311528,21,573
XQWU,1555309013,1555311985,32,337
HIF,1555306773,1555312572,67,-981
KFF,1555309392,1555313554,13,707
OX,1555304600,1555314410,34,-498
ASKT,1555311777,1555314695,97,-26
VL,1555313016,1555315484,31,-282
VM,1555306175,1555315931,86,79
G,1555316318,1555316393,52,125
WOD,1555315572,1555316807,98,200
HZJ,1555317412,1555317702,73,-314
UP,1555314344,1555317939,95,758
SLB,1555314891,1555318105,83,-743
J,1555315700,1555318445,31,-351
WAFG,1555312971,1555318452,58,660
NQTR,1555314667,1555319301,78,-649
FV,1555316411,1555319462,38,-227
XGDO,1555315058,1555320221,96,207
U,1555320110,1555320309,98,365
ZJ,1555318678,1555320449,39,216
LRIC,1555312436,1555320588,66,644
RNCD,1555316478,1555320935,90,-684
F,1555315896,1555321708,78,-230
JH,1555313111,1555322568,44,-33
Q,1555320267,1555323392,70,753
KMVI,1555318788,1555324379,90,945
L,1555324308,1555325051,17,-118
FDK,1555318965,1555325397,55,-413
D,1555319551,1555325711,80,395
AQ,1555323816,1555326217,60,975
IX,1555319074,1555326411,90,-173
O,1555326130,1555327238,78,-736
DSMA,1555322574,1555328025,92,-773
V,1555324614,1555328724,34,-938
NCYN,1555325021,1555328941,15,-629
YQV,1555324062,1555329149,1,-596
IJWX,1555320341,1555329895,91,952
FNKE,1555329144,1555330833,75,62
GGM,1555322489,1555331068,42,-625
E,1555324950,1555331837,69,-72
MJA,1555322915,1555331932,57,278
UCB,1555326894,1555332734,72,66
CVM,1555332009,1555333052,58,897
YU,1555327562,1555333884,95,-472
OXM,1555327872,1555334414,80,8
G,1555325070,1555334773,96,352
CAOT,1555327105,1555335292,54,-546
HCO,1555332307,1555336137,28,-605
MG,1555331997,1555336491,23,658
XO,1555333873,1555336622,47,657
HSX,1555329379,1555336758,43,-663
J,1555336255,1555337199,7,53
H,1555331811,1555338031,5,-156
L,1555332911,1555338530,36,722
VU,1555335393,1555338979,75,-565
LSOR,1555334753,1555339060,97,-410
XN,1555334170,1555339144,14,997
OVMU,1555335993,1555339925,38,565
C,1555337526,1555340675,74,557
ZCC,1555337347,1555341407,80,293
M,1555332786,1555341976,61,-371
XPA,1555332907,1555342754,21,-546
OJ,1555341602,1555342764,77,91
BKC,1555338213,1555343099,5,-105
X,1555341326,1555343205,57,-570
U,1555337221,1555343339,97,-992
K,1555337720,1555344013,33,172
YCNQ,1555335319,1555344178,82,542
CRHA,1555343119,1555344974,15,-162
FNOJ,1555340186,1555345608,20,-112
DWLJ,1555342236,1555345851,35,-510
ZF,1555342773,1555346232,40,102
SFCS,1555346297,1555346398,21,-964
M,1555338933,1555346779,19,-732
STX,1555340531,1555347228,28,-496
LBJW,1555347735,1555348148,16,160
RHMJ,1555344633,1555348740,53,-750
T,1555346294,1555349053,9,966
II,1555344974,1555349872,27,355
T,1555340839,1555350658,13,461
SCQ,1555347950,1555351507,7,-449
NQ,1555351200,1555352080,11,282
NY,1555350501,1555352420,81,-156
W,1555348378,1555353175,8,-894
OA,1555346296,1555353280,21,-792
F,1555350219,1555354239,59,-555
G,1555346045,1555355177,42,-347
L,1555351974,1555355413,26,391
OILW,1555353892,1555355638,45,-399
WBR,1555349526,1555356265,84,-647
IEOQ,1555347536,1555356571,8,-289
EOFK,1555355198,1555356722,96,853
OT,1555351971,1555356893,87,646
BCF,1555349633,1555357320,49,-714
ZNR,1555355482,1555357731,38,323
MY,1555356127,1555358661,90,-171
CV,1555353381,1555358946,42,898
CFF,1555350600,1555358981,7,-643
BOS,1555355250,1555359065,33,-549
VTZ,1555356837,1555359798,62,114
X,1555358810,1555360657,70,824
JKNN,1555355528,1555360738,41,-589
K,1555359135,1555361635,55,-590
WHW,1555361519,1555362250,93,-375
TZZE,1555355827,1555362838,31,-970
TN,1555353901,1555362868,16,-116
ACAP,1555357184,1555363502,35,-696
I,1555355060,1555363602,51,-826
SIT,1555359869,1555364116,86,922
J,1555356609,1555364949,13,-919
LBJW,1555361940,1555365608,31,697
XF,1555357025,1555365765,68,463
K,1555362310,1555365950,97,578
KIZ,1555357167,1555366216,40,-314
CNXM,1555361314,1555366977,84,766
Z,1555358747,1555367141,35,571
NJFP,1555359598,1555367337,12,675
NS,1555364375,1555367604,50,-44
PAEJ,1555366157,1555367830,77,-489
I,1555363446,1555367980,8,-242
HAT,1555364523,1555368908,78,914
V,1555363754,1555369001,43,309
WGK,1555364071,1555369319,90,-230
LJMI,1555367249,1555369730,14,-936
IKHB,1555366585,1555370673,91,278
LSW,1555363353,1555371266,59,279
RJMD,1555364307,1555371976,97,644
ZDI,1555362789,1555372733,16,989
QGW,1555364502,1555373476,84,937
F,1555371515,1555374177,39,240
VKV,1555371878,1555375078,4,-871
SCA,1555370383,1555375598,14,-801
I,1555366519,1555375900,78,221
T,1555370905,1555376451,8,936
JM,1555375975,1555376867,14,-262
YYSE,1555371238,1555376912,94,-494
LOUY,1555373221,1555377239,96,613
GLP,1555370360,1555377629,90,603
UDB,1555369325,1555377865,6,489
KW,1555377555,1555378670,23,-661
VYZ,1555376945,1555378817,42,484
QI,1555377818,1555379629,67,-14
Y,1555374848,1555380581,88,888
F,1555371765,1555381481,97,-64
MPL,1555375814,1555382305,28,-859
P,1555382566,1555382867,40,-984
CFG,1555380435,1555383801,78,-162
TBGF,1555374138,1555383941,23,-219
XKWU,1555383589,1555384150,41,653
R,1555375142,1555384812,12,645
TYD,1555384321,1555385645,76,523
WAY,1555377046,1555386143,35,-800
SIH,1555379054,1555386925,66,454
HAND,1555379591,1555387541,47,872
PNYE,1555380987,1555388461,59,-722
OBG,1555386858,1555389229,45,-748
BRYD,1555380669,1555389824,57,94
UJDM,1555384882,1555390625,2,-181
IYAA,1555384559,1555390855,13,75
USJ,1555387343,1555391277,68,572
L,1555387151,1555392144,18,-920
G,1555386788,1555392229,62,125
KB,1555387899,1555392489,23,-758
JR,1555391199,1555393356,12,589
