GQZU,00:42:14,00:24:03,782,00:52:25
GR,00:42:49,00:23:12,628,00:45:38
GRC,00:31:46,00:42:23,567,00:38:58
GRCN,00:03:05,00:32:34,975,00:49:49
GRD,00:21:32,00:05:58,761,00:37:45
GRDE,00:10:30,00:45:40,929,00:48:50
GRNN,00:14:11,00:42:44,975,00:28:49
GS,00:40:08,00:21:08,999,00:16:08
GSFC,00:14:56,00:45:13,939,00:52:30
GSJO,00:49:08,00:41:57,647,00:05:30
GSR,00:29:07,00:20:57,981,00:25:40
GSXP,00:00:49,00:35:34,831,00:03:04
GSYZ,00:58:48,00:39:52,781,00:15:35
GT,00:21:15,00:21:42,890,00:55:46
GTNF,00:21:29,00:01:41,972,00:58:26
GTOR,00:21:16,00:56:02,729,00:30:24
GTOV,00:55:33,00:42:49,950,00:28:20
GTQ,00:32:18,00:08:33,977,00:56:47
GTRS,00:23:54,00:08:15,836,00:06:13
GTU,00:12:57,00:03:01,941,00:10:48
GU,00:30:30,00:20:35,978,00:27:35
GUC,00:36:44,00:32:48,987,00:10:59
GUDK,00:46:44,00:35:40,966,00:28:31
GUG,00:06:43,00:44:23,934,00:37:17
GUGR,00:02:52,00:15:08,959,00:32:42
GUI,00:44:11,00:15:20,837,00:18:23
GUJ,00:13:35,00:22:38,965,00:25:32
GUL,00:42:37,00:19:32,846,00:27:40
GULF,00:50:11,00:09:44,579,00:20:48
GUNR,00:39:28,00:22:46,992,00:06:32
GUO,00:57:03,00:18:57,641,00:00:05
GUTJ,00:24:00,00:07:26,913,00:44:39
GUUU,00:42:51,00:44:24,939,00:57:28
GUVD,00:10:44,00:10:29,978,00:17:59
GUVE,00:18:33,00:13:55,981,00:03:20
GUZ,00:44:30,00:37:47,603,00:21:37
GV,00:25:30,00:55:50,887,00:48:08
GVBF,00:44:47,00:24:25,849,00:56:40
GVGG,00:01:58,00:07:37,995,00:58:38
GVH,00:19:17,00:04:56,808,00:48:57
GVRS,00:19:44,00:59:17,928,00:14:36
GVVF,00:20:18,00:11:22,323,00:17:52
GVZ,00:36:07,00:01:30,671,00:44:28
GW,00:00:59,00:18:37,998,00:39:16
GWF,00:58:12,00:25:12,523,00:37:35
GWH,00:48:04,00:36:52,885,00:28:43
GWLI,00:37:29,00:51:13,429,00:37:51
GWM,00:42:29,00:31:32,965,00:17:55
GWX,00:17:56,00:23:14,998,00:57:32
GWXR,00:47:09,00:19:39,943,00:17:12
GWY,00:59:14,00:01:42,985,00:59:15
GX,00:48:45,00:29:30,940,00:40:33
GXBH,00:12:20,00:52:51,883,00:56:07
GXF,00:04:10,00:36:56,885,00:25:38
GXI,00:00:37,00:01:55,907,00:22:59
GXJ,00:26:25,00:01:00,981,00:49:59
GXKN,00:34:47,00:44:38,717,00:33:53
GXM,00:11:05,00:26:27,819,00:59:10
GXS,00:31:26,00:30:24,906,00:19:59
GY,00:21:08,00:34:34,933,00:47:39
GYBU,00:30:36,00:56:48,999,00:55:26
GYFD,00:25:53,00:12:11,959,00:23:59
GYG,00:28:57,00:36:55,979,00:36:25
GYH,00:08:14,00:18:32,905,00:38:23
GYHO,00:23:32,00:19:03,800,00:07:15
GYI,00:06:11,00:47:58,509,00:26:03
GYIW,00:15:34,00:38:34,816,00:51:43
GYN,00:14:57,00:36:49,979,00:20:55
GYND,00:46:01,00:42:41,914,00:36:26
GYOB,00:20:07,00:29:42,976,00:18:00
GYPA,00:47:49,00:27:09,525,00:10:55
GZ,00:58:07,00:15:18,887,00:29:38
GZE,00:39:37,00:20:46,798,00:33:56
GZH,00:24:16,00:39:32,706,00:09:50
GZJP,00:10:22,00:18:18,951,00:41:39
GZQJ,00:08:06,00:57:01,992,00:59:56
GZYC,00:34:46,00:31:04,871,00:27:47
GZYL,00:50:16,00:47:57,779,00:06:46
H,00:35:01,00:28:18,999,00:01:37
HA,00:42:05,00:14:01,304,00:51:50
HAG,00:08:54,00:01:46,744,00:19:50
HAH,00:30:59,00:24:40,856,00:54:25
HAND,00:33:48,00:13:30,980,00:14:32
HASW,00:30:50,00:10:22,540,00:24:25
HAT,00:09:09,00:42:45,914,00:56:51
HAU,00:12:11,00:13:27,970,00:44:40
HAXL,00:00:37,00:17:36,757,00:22:05
HBDT,00:17:42,00:13:25,881,00:00:31
HBF,00:48:53,00:59:46,963,00:44:33
HBFL,00:18:07,00:31:50,940,00:24:33
HBR,00:25:35,00:46:06,652,00:40:38
HBSS,00:02:14,00:38:56,965,00:44:07
HBT,00:28:00,00:08:09,704,00:23:22
HBU,00:18:39,00:05:58,498,00:21:24
HBXT,00:27:19,00:32:05,892,00:45:58
HC,00:47:04,00:29:40,963,00:42:46
HCCI,00:44:02,00:13:16,719,00:31:43
HCG,00:02:15,00:18:15,653,00:11:51
HCI,00:48:06,00:06:58,649,00:17:17
HCKK,00:49:59,00:41:44,752,00:42:33
HCL,00:29:50,00:40:56,925,00:13:38
HCLL,00:04:21,00:46:32,882,00:31:50
HCO,00:16:33,00:08:35,868,00:13:02
HCRT,00:57:29,00:29:59,948,00:38:38
HCT,00:55:44,00:09:41,988,00:39:42
HD,00:51:37,00:08:58,951,00:27:06
HDEZ,00:59:38,00:41:39,990,00:05:28
HDH,00:47:54,00:40:42,992,00:00:11
HDU,00:58:52,00:29:57,988,00:12:36
HDW,00:23:02,00:06:32,652,00:54:58
HE,00:53:55,00:24:10,968,00:15:30
HECD,00:25:33,00:27:43,862,00:06:40
HEFZ,00:06:53,00:36:25,917,00:53:56
HEJI,00:19:41,00:23:20,947,00:03:53
HEJQ,00:56:12,00:32:40,792,00:58:54
HEL,00:10:10,00:25:13,955,00:50:51
HEPM,00:56:35,00:06:23,922,00:01:06
HEQ,00:55:43,00:21:15,846,00:17:16
HETP,00:31:51,00:27:30,734,00:21:17
HF,00:02:13,00:47:42,757,00:08:57
HFJ,00:09:28,00:27:00,997,00:42:02
HFKU,00:14:21,00:32:44,127,00:26:23
HFLZ,00:11:57,00:47:07,806,00:27:42
HFN,00:47:55,00:20:14,929,00:48:25
HFPJ,00:31:44,00:16:48,603,00:25:36
HFUG,00:15:06,00:16:24,986,00:02:05
HFV,00:15:55,00:03:02,558,00:18:53
HFW,00:08:51,00:17:43,893,00:54:07
HFWG,00:08:47,00:19:52,966,00:55:45
HG,00:27:54,00:17:32,878,00:48:04
HGLM,00:21:26,00:26:15,448,00:37:03
HGO,00:31:53,00:32:54,593,00:52:44
HGSA,00:41:42,00:59:59,753,00:59:34
HGVW,00:36:45,00:31:33,-71,00:36:21
HH,00:25:23,00:21:12,877,00:18:01
HHC,00:56:32,00:08:56,950,00:51:33
HHG,00:36:41,00:17:21,834,00:49:03
HHH,00:11:02,00:35:08,861,00:10:46
HHI,00:07:59,00:17:09,837,00:10:46
HHM,00:51:16,00:15:42,937,00:34:08
HHTR,00:08:31,00:09:02,710,00:30:28
HI,00:39:29,00:21:47,985,00:13:17
HIC,00:36:29,00:31:56,838,00:18:18
HICK,00:07:53,00:50:33,927,00:55:15
HIF,00:46:21,00:24:54,983,00:14:23
HIM,00:07:44,00:59:58,739,00:42:37
HIS,00:11:08,00:30:49,797,00:05:32
HIT,00:23:46,00:27:12,924,00:03:02
HJ,00:35:34,00:34:54,944,00:11:23
HJB,00:59:08,00:50:08,490,00:14:20
HJF,00:00:44,00:22:51,898,00:09:54
HJIM,00:57:28,00:21:00,883,00:13:58
HJNZ,00:24:31,00:25:43,982,00:25:29
HJQ,00:46:20,00:19:44,882,00:49:59
HJRN,00:19:37,00:32:30,959,00:51:15
HJZ,00:34:50,00:25:50,916,00:54:47
HJZF,00:11:27,00:39:10,952,00:08:05
HK,00:03:52,00:05:03,899,00:15:13
HKBR,00:44:17,00:11:51,994,00:39:31
HKN,00:06:19,00:34:35,135,00:28:51
HKT,00:27:18,00:45:27,362,00:46:34
HKX,00:16:36,00:49:58,809,00:04:10
HKYA,00:02:11,00:51:21,795,00:39:59
HKZ,00:09:28,00:34:17,932,00:00:15
HL,00:07:13,00:12:30,703,00:51:35
HLEL,00:17:00,00:56:48,870,00:29:32
HLK,00:13:42,00:04:29,866,00:14:05
HLL,00:07:12,00:07:57,864,00:36:23
HLO,00:34:09,00:21:02,963,00:49:45
HLP,00:26:02,00:39:58,877,00:12:26
HLQ,00:42:07,00:25:53,354,00:20:18
HLWX,00:22:10,00:50:50,882,00:25:25
HM,00:30:58,00:23:31,830,00:48:54
HMA,00:13:19,00:26:05,849,00:45:14
HMEL,00:01:31,00:15:05,852,00:44:23
HMF,00:37:58,00:13:54,987,00:38:02
HMI,00:33:20,00:20:25,885,00:03:52
HMJ,00:28:52,00:14:56,900,00:36:38
HMLW,00:24:13,00:34:45,955,00:22:49
HMO,00:27:59,00:26:58,138,00:42:41
HMR,00:00:12,00:16:12,726,00:28:07
HMS,00:44:32,00:16:08,999,00:10:11
HMX,00:30:57,00:47:29,897,00:18:57
HN,00:57:00,00:18:47,934,00:58:13
HNLL,00:37:48,00:24:34,899,00:46:29
HNM,00:50:10,00:34:33,783,00:20:48
HNMQ,00:12:40,00:45:56,966,00:57:53
HNPL,00:20:33,00:32:42,853,00:45:04
HNS,00:35:06,00:09:17,977,00:31:15
HNSC,00:26:19,00:26:58,820,00:07:28
HNVZ,00:13:13,00:28:40,458,00:54:33
HO,00:29:33,00:10:16,938,00:20:31
HOE,00:34:51,00:15:07,968,00:21:27
HOHD,00:04:03,00:29:23,887,00:44:48
HOKN,00:27:43,00:08:28,988,00:28:52
HON,00:34:33,00:29:16,916,00:39:36
HONG,00:31:23,00:18:30,927,00:49:55
HOO,00:19:07,00:15:45,872,00:41:37
HOOZ,00:56:04,00:22:17,327,00:30:28
HOUB,00:31:50,00:38:44,892,00:34:23
HP,00:10:14,00:14:10,900,00:06:42
HPD,00:29:41,00:58:12,976,00:26:58
HPFU,00:07:26,00:49:00,997,00:42:02
HPG,00:06:00,00:46:51,951,00:48:52
HPI,00:45:04,00:19:50,879,00:28:48
HPN,00:18:47,00:45:53,356,00:59:22
HPXF,00:47:57,00:19:04,412,00:06:41
HPY,00:11:06,00:00:55,932,00:39:23
HQ,00:42:58,00:42:35,961,00:11:33
HQEW,00:33:45,00:37:01,842,00:54:09
HQH,00:33:37,00:04:02,971,00:00:21
HQL,00:14:59,00:08:58,565,00:51:24
HQN,00:23:15,00:32:33,841,00:16:44
HQRW,00:18:18,00:59:32,957,00:51:24
HQTN,00:24:51,00:51:57,939,00:56:51
HQXU,00:51:53,00:23:37,985,00:39:06
HQY,00:39:55,00:11:11,885,00:28:32
HQYM,00:41:35,00:31:10,713,00:09:08
HR,00:10:06,00:28:46,946,00:29:12
HRCN,00:20:58,00:57:08,919,00:34:26
HRGV,00:21:56,00:25:40,989,00:57:54
HRNA,00:59:03,00:37:38,670,00:44:16
HRSK,00:45:52,00:24:31,923,00:25:32
HRU,00:24:02,00:28:08,984,00:07:31
HS,00:38:39,00:25:23,957,00:54:43
HSN,00:03:48,00:26:31,767,00:17:16
HSPU,00:18:13,00:42:25,896,00:13:05
HSR,00:35:29,00:57:09,753,00:04:10
HSSY,00:08:03,00:50:28,893,00:38:28
HSX,00:46:34,00:37:12,981,00:29:00
HSXH,00:08:31,00:41:16,632,00:38:15
HSZ,00:05:52,00:01:28,247,00:35:01
HT,00:47:22,00:20:55,829,00:27:53
HTKY,00:59:16,00:21:42,989,00:10:30
HTRL,00:34:43,00:28:58,768,00:42:57
HTTD,00:50:30,00:26:33,857,00:41:07
HTV,00:38:48,00:49:34,790,00:37:04
HU,00:26:24,00:05:42,794,00:24:09
HUHB,00:40:18,00:42:03,926,00:35:59
HUPY,00:07:44,00:19:11,837,00:07:07
HV,00:10:28,00:23:43,969,00:06:48
HVA,00:25:07,00:43:17,650,00:40:43
HVQ,00:46:11,00:15:59,926,00:36:57
HVS,00:05:18,00:18:53,912,00:18:53
HVX,00:56:45,00:34:28,102,00:26:42
HW,00:23:16,00:18:41,924,00:33:37
HWH,00:01:53,00:11:54,900,00:35:44
HWW,00:17:21,00:49:23,934,00:10:22
HX,00:59:34,00:00:49,955,00:29:41
HXO,00:18:31,00:06:12,812,00:16:45
HXS,00:42:27,00:26:57,770,00:50:39
HXT,00:09:32,00:17:09,589,00:32:55
HXVN,00:35:07,00:42:51,713,00:11:22
HY,00:08:54,00:24:47,991,00:21:23
HYBY,00:02:08,00:02:33,978,00:21:45
HYE,00:16:20,00:44:38,887,00:39:06
HYG,00:38:47,00:11:31,924,00:20:23
HYGP,00:24:00,00:34:18,994,00:57:15
HYJ,00:58:41,00:07:57,933,00:35:18
HYR,00:04:08,00:38:08,942,00:51:45
HZ,00:52:40,00:15:34,910,00:11:35
HZG,00:10:46,00:28:29,964,00:28:47
HZJ,00:49:22,00:05:55,720,00:06:29
HZJZ,00:18:08,00:01:38,492,00:46:35
HZN,00:16:06,00:11:25,991,00:22:10
HZNK,00:21:07,00:23:45,873,00:35:04
HZQD,00:39:28,00:41:24,972,00:58:17
HZT,00:06:28,00:18:49,808,00:20:27
HZUJ,00:22:20,00:16:22,862,00:04:03
HZW,00:43:51,00:03:18,986,00:15:13
HZWT,00:11:19,00:35:48,985,00:52:16
HZWX,00:20:00,00:29:28,855,00:12:00
I,00:43:59,00:22:59,999,00:03:02
IA,00:00:38,00:27:56,937,00:22:50
IAB,00:57:38,00:16:59,742,00:47:04
IABU,00:39:11,00:04:10,903,00:56:39
IAES,00:40:06,00:41:52,740,00:44:17
IAXK,00:03:06,00:13:54,554,00:05:56
IAYX,00:41:46,00:41:56,652,00:25:40
IB,00:11:39,00:07:07,990,00:59:24
IBKH,00:38:57,00:20:27,812,00:16:39
IBM,00:06:22,00:05:09,910,00:04:33
IBTX,00:18:32,00:39:50,653,00:23:02
IBWF,00:16:21,00:32:06,793,00:05:00
IC,00:57:58,00:27:26,889,00:15:55
ICJU,00:14:37,00:24:52,906,00:56:39
ICN,00:45:19,00:23:10,910,00:57:13
ICQU,00:41:07,00:32:09,833,00:57:22
ICUL,00:20:53,00:38:33,853,00:51:43
ICUM,00:35:48,00:37:28,839,00:04:21
ICYW,00:29:17,00:36:01,968,00:49:10
ID,00:13:14,00:33:25,949,00:45:35
IDGM,00:59:08,00:15:06,987,00:49:37
IDI,00:49:05,00:45:25,783,00:05:17
IDQ,00:00:37,00:51:08,936,00:05:10
IDR,00:49:55,00:12:14,798,00:35:04
IDWJ,00:26:37,00:31:30,943,00:09:22
IE,00:38:58,00:32:19,785,00:06:52
IEI,00:08:33,00:48:23,906,00:37:38
IEOQ,00:04:15,00:57:07,911,00:40:30
IERR,00:18:08,00:20:12,995,00:28:40
IEVB,00:32:57,00:18:03,914,00:20:40
IEWR,00:22:27,00:32:05,966,00:02:27
IEY,00:51:42,00:52:30,959,00:05:12
IF,00:16:40,00:24:16,976,00:58:27
IFBP,00:12:37,00:29:50,553,00:28:45
IFC,00:42:16,00:20:54,808,00:35:58
IFD,00:45:52,00:24:59,592,00:31:49
IFGL,00:30:37,00:04:54,808,00:25:20
IFIK,00:59:50,00:36:13,944,00:18:18
IFJ,00:25:49,00:07:35,936,00:39:05
IFR,00:12:19,00:52:04,674,00:10:55
IFYX,00:07:10,00:15:28,671,00:00:19
IG,00:23:27,00:25:29,980,00:02:39
IGCR,00:49:05,00:47:51,687,00:32:43
IGKO,00:57:59,00:25:42,992,00:25:31
IGNV,00:29:25,00:20:10,823,00:08:56
IGO,00:07:10,00:30:17,973,00:59:06
IGPS,00:28:47,00:20:50,997,00:34:32
IGV,00:51:48,00:22:19,945,00:05:51
IH,00:53:08,00:25:40,955,00:30:09
IHGE,00:24:21,00:27:25,873,00:23:48
IHIA,00:00:02,00:12:43,622,00:22:52
IHIP,00:53:32,00:08:34,948,00:51:36
IHMJ,00:29:45,00:51:29,750,00:41:41
IHTK,00:31:12,00:40:40,962,00:58:15
IHU,00:17:39,00:21:06,929,00:21:31
IHV,00:05:31,00:21:48,938,00:50:31
II,00:44:03,00:17:13,977,00:28:41
IIRX,00:29:37,00:17:45,757,00:52:35
IIUI,00:46:37,00:23:33,820,00:36:27
IIZ,00:53:43,00:45:07,801,00:33:02
IJ,00:28:33,00:28:27,934,00:49:45
IJE,00:53:03,00:17:16,898,00:15:47
IJF,00:56:50,00:06:45,697,00:15:41
IJS,00:11:10,00:24:28,933,00:07:09
IJV,00:03:21,00:32:44,804,00:29:06
IJWX,00:04:19,00:19:41,952,00:54:16
IK,00:32:34,00:29:17,908,00:21:10
IKDC,00:59:02,00:39:14,950,00:51:46
IKF,00:47:15,00:02:44,964,00:03:58
IKHB,00:32:41,00:13:49,981,00:22:10
IKOY,00:41:04,00:14:29,963,00:14:11
IKRU,00:37:00,00:27:52,990,00:43:24
IL,00:52:41,00:03:06,862,00:31:19
ILBL,00:43:49,00:23:09,691,00:08:45
ILC,00:51:41,00:13:49,900,00:29:41
ILH,00:13:50,00:15:51,859,00:39:49
ILI,00:28:33,00:16:12,625,00:35:24
ILIV,00:45:41,00:41:37,811,00:45:42
ILKJ,00:55:33,00:13:36,976,00:08:34
ILNG,00:03:06,00:30:53,569,00:07:23
ILOX,00:38:52,00:16:27,746,00:24:13
ILP,00:31:18,00:34:29,907,00:03:45
ILTL,00:38:07,00:27:51,966,00:47:23
ILXN,00:58:01,00:17:33,968,00:30:15
IM,00:33:59,00:29:22,975,00:41:39
IMAW,00:26:05,00:16:41,957,00:41:21
IMB,00:15:20,00:18:22,926,00:41:01
IMC,00:43:19,00:11:25,730,00:39:41
IME,00:38:55,00:21:17,720,00:25:34
IMPE,00:57:38,00:33:27,900,00:07:29
IMT,00:35:48,00:49:41,599,00:17:29
IMVT,00:02:01,00:18:07,962,00:57:42
IMW,00:21:06,00:55:55,947,00:55:53
IMX,00:32:17,00:07:07,528,00:23:59
IMY,00:03:01,00:11:18,968,00:58:34
IN,00:01:45,00:09:13,902,00:38:27
INB,00:43:18,00:17:46,916,00:02:17
INH,00:41:36,00:08:10,968,00:35:16
INI,00:08:09,00:14:55,867,00:12:28
INNV,00:28:46,00:26:16,728,00:02:16
INTW,00:59:25,00:30:58,791,00:20:05
INVQ,00:04:54,00:47:25,833,00:05:09
INXF,00:35:25,00:07:31,808,00:03:13
INYA,00:58:56,00:09:32,874,00:39:52
INYK,00:08:52,00:30:59,676,00:23:43
IO,00:33:13,00:28:34,925,00:52:16
IOG,00:05:38,00:35:14,902,00:48:10
IONA,00:04:47,00:24:50,935,00:41:14
IOO,00:37:15,00:29:13,797,00:07:54
IOQ,00:44:50,00:24:28,664,00:25:52
IP,00:30:15,00:28:49,984,00:11:05
IPDI,00:51:28,00:58:05,865,00:34:25
IPEV,00:47:15,00:06:41,654,00:20:42
IPGK,00:42:15,00:44:13,811,00:26:32
IPGQ,00:42:24,00:50:09,212,00:35:56
IPQY,00:55:07,00:25:48,983,00:26:26
IPS,00:41:26,00:34:34,965,00:00:10
IPZ,00:36:57,00:19:42,840,00:42:13
IQ,00:18:41,00:30:07,877,00:11:25
IQCQ,00:06:49,00:37:00,606,00:23:56
IQEL,00:53:26,00:40:22,7,00:53:26
IQF,00:53:02,00:38:20,648,00:39:50
IQIE,00:33:55,00:49:56,982,00:17:32
IQO,00:17:28,00:03:45,807,00:00:54
IQWI,00:37:26,00:08:49,40,00:13:56
IQXL,00:40:26,00:47:56,837,00:36:25
IQYJ,00:29:37,00:33:00,789,00:27:18
IQZV,00:01:31,00:15:39,941,00:43:37
IR,00:04:19,00:19:03,959,00:26:29
IRB,00:02:52,00:47:56,883,00:25:42
IRBV,00:11:12,00:35:58,985,00:38:05
IRE,00:55:50,00:53:25,587,00:05:08
IREO,00:16:25,00:56:50,587,00:32:48
IREX,00:39:13,00:39:13,955,00:37:40
IRS,00:55:44,00:24:50,690,00:38:35
IRT,00:09:40,00:32:22,944,00:57:22
IRUZ,00:24:31,00:33:09,913,00:55:21
IRV,00:00:45,00:37:51,856,00:36:12
IRWQ,00:12:59,00:28:29,342,00:32:18
IS,00:01:02,00:04:31,968,00:48:12
ISAP,00:01:02,00:45:42,587,00:01:07
ISBM,00:26:19,00:17:28,825,00:14:30
ISIM,00:41:51,00:15:30,909,00:54:49
ISK,00:27:25,00:33:51,828,00:02:28
ISO,00:12:10,00:15:27,917,00:15:54
ISTX,00:16:21,00:30:14,875,00:16:59
IT,00:32:38,00:08:52,986,00:22:46
ITA,00:05:37,00:13:00,333,00:35:17
ITE,00:50:03,00:30:34,590,00:10:52
ITFU,00:32:18,00:09:56,965,00:28:15
ITO,00:07:13,00:24:11,662,00:29:38
ITR,00:38:09,00:27:31,637,00:12:19
ITRQ,00:28:45,00:21:05,387,00:24:29
ITTJ,00:27:48,00:43:33,952,00:31:03
IU,00:53:09,00:12:17,847,00:02:23
IUDR,00:29:26,00:08:14,871,00:00:02
IUF,00:19:23,00:57:13,997,00:03:19
IUN,00:04:53,00:14:15,584,00:14:16
IUR,00:55:15,00:09:22,710,00:42:43
IV,00:21:14,00:27:26,947,00:11:55
IVB,00:32:11,00:28:08,555,00:38:56
IVC,00:49:20,00:33:17,549,00:16:53
IVD,00:52:13,00:39:16,933,00:48:30
IVKK,00:33:34,00:35:23,539,00:25:56
IVMB,00:21:34,00:19:51,907,00:16:07
IVND,00:36:52,00:38:33,967,00:20:14
IVNV,00:45:54,00:26:58,569,00:49:49
IVRT,00:22:16,00:51:28,708,00:30:57
IVVE,00:50:50,00:15:08,856,00:26:40
IW,00:28:40,00:20:23,924,00:17:43
IWH,00:26:16,00:11:20,965,00:38:52
IWJ,00:08:23,00:48:42,962,00:51:07
IWOC,00:25:05,00:18:00,953,00:02:57
IWR,00:24:46,00:34:18,516,00:43:04
IWUZ,00:39:42,00:39:35,937,00:57:59
IWW,00:15:16,00:36:06,753,00:46:49
IWY,00:32:47,00:20:13,996,00:34:11
IWYJ,00:43:37,00:26:01,972,00:41:30
IX,00:09:56,00:16:13,981,00:03:23
IXE,00:01:07,00:09:18,996,00:13:13
IXR,00:57:31,00:38:52,990,00:13:37
IXTF,00:53:50,00:27:35,923,00:22:08
IY,00:58:18,00:22:20,944,00:36:42
IYAA,00:05:01,00:24:37,315,00:48:25
IYBA,00:33:52,00:02:13,897,00:26:09
IYC,00:55:22,00:25:44,708,00:57:00
IYF,00:21:48,00:09:12,787,00:47:52
IYFE,00:40:13,00:07:20,-146,00:58:08
IYHP,00:40:03,00:30:55,997,00:08:08
IYL,00:47:43,00:06:24,972,00:40:08
IYMV,00:34:59,00:38:15,472,00:15:56
IYQR,00:52:24,00:15:37,987,00:34:46
IYVN,00:25:46,00:49:49,995,00:56:00
IYW,00:42:31,00:34:40,752,00:54:00
IYX,00:28:07,00:21:28,836,00:03:08
IYY,00:58:40,00:35:42,781,00:56:34
IYYZ,00:28:31,00:37:38,958,00:36:58
IZ,00:58:14,00:33:56,696,00:49:54
IZE,00:17:14,00:10:51,744,00:45:14
IZGU,00:50:41,00:06:02,941,00:31:44
IZI,00:59:54,00:21:15,974,00:15:43
IZP,00:34:02,00:34:58,770,00:40:37
IZPY,00:17:41,00:06:53,572,00:36:11
IZY,00:00:06,00:09:06,991,00:19:24
J,00:54:39,00:22:53,996,00:04:30
JA,00:52:34,00:17:01,946,00:00:38
JAB,00:00:41,00:16:32,745,00:54:56
JAGZ,00:19:33,00:10:38,555,00:07:12
JAL,00:27:14,00:29:28,854,00:44:16
JAO,00:14:14,00:42:41,983,00:11:01
JAPU,00:10:53,00:24:50,521,00:19:17
JATH,00:17:54,00:55:04,962,00:35:41
JAU,00:27:14,00:56:46,647,00:33:59
JB,00:27:12,00:31:17,982,00:35:08
JBAD,00:15:35,00:12:19,851,00:05:17
JBG,00:11:18,00:40:15,807,00:32:36
JBH,00:41:08,00:27:55,894,00:12:55
JBJ,00:31:20,00:54:16,965,00:29:14
JBJP,00:07:10,00:28:14,740,00:28:56
JBLR,00:12:51,00:50:13,607,00:43:09
JBNS,00:45:03,00:18:41,988,00:22:46
JBO,00:28:19,00:28:53,633,00:07:17
JBQ,00:50:42,00:17:12,512,00:08:18
JBQQ,00:01:36,00:25:14,944,00:09:20
JBRL,00:54:43,00:42:46,683,00:26:01
JBRU,00:14:09,00:20:36,984,00:17:29
JBS,00:43:53,00:31:35,616,00:03:58
JC,00:31:55,00:20:47,995,00:16:02
JCDK,00:30:55,00:27:26,695,00:22:24
JCIV,00:00:01,00:12:28,962,00:14:14
JCJ,00:25:23,00:20:00,817,00:03:58
JCR,00:17:11,00:25:58,735,00:25:31
JCS,00:15:42,00:02:36,986,00:13:54
JCU,00:03:55,00:23:26,844,00:47:50
JCV,00:58:14,00:24:21,597,00:59:19
JCVY,00:14:19,00:11:30,984,00:09:06
JD,00:09:23,00:22:21,949,00:18:29
JDBM,00:24:48,00:43:59,862,00:06:56
JDCG,00:40:36,00:45:19,493,00:40:36
JDG,00:53:28,00:28:15,992,00:41:25
JDIM,00:47:30,00:13:13,974,00:03:29
JDJ,00:49:37,00:47:24,969,00:00:10
JDKL,00:27:56,00:36:48,723,00:17:38
JDTH,00:29:42,00:07:51,974,00:14:15
JDUP,00:00:20,00:55:31,892,00:15:08
JDVS,00:08:54,00:49:55,729,00:09:35
JE,00:31:26,00:52:43,891,00:14:14
JEB,00:32:52,00:54:04,695,00:57:20
JEC,00:53:48,00:25:23,873,00:57:23
JEH,00:45:21,00:18:12,850,00:41:11
JEKZ,00:43:26,00:13:39,815,00:13:08
JEL,00:56:12,00:30:35,754,00:04:41
JEO,00:33:55,00:52:27,860,00:37:58
JER,00:23:44,00:24:07,965,00:52:40
JEU,00:48:23,00:34:13,703,00:09:00
JEVE,00:58:57,00:55:43,891,00:22:44
JEZJ,00:36:10,00:42:06,849,00:26:12
JF,00:04:47,00:26:35,973,00:46:30
JFD,00:28:39,00:13:50,919,00:45:31
JFE,00:39:44,00:29:32,533,00:00:12
JFG,00:22:19,00:12:12,962,00:01:44
JFLZ,00:18:06,00:29:28,972,00:57:16
JFP,00:03:13,00:49:56,980,00:00:19
JFRT,00:22:33,00:32:22,931,00:41:44
JFTO,00:13:53,00:48:32,844,00:15:30
JFV,00:25:07,00:31:14,970,00:43:50
JFXS,00:23:45,00:03:12,767,00:14:37
JFY,00:33:29,00:11:38,918,00:55:17
JG,00:20:51,00:26:33,960,00:19:17
JGAS,00:51:48,00:18:50,445,00:04:49
JGB,00:12:00,00:39:19,924,00:49:00
JGF,00:54:16,00:28:12,646,00:14:40
JGG,00:29:53,00:29:56,682,00:42:22
JGNZ,00:16:49,00:39:40,862,00:07:42
JGO,00:09:36,00:23:21,477,00:44:39
JGRT,00:49:53,00:33:29,598,00:17:28
JGY,00:18:41,00:23:44,889,00:38:48
JH,00:42:55,00:44:27,516,00:52:00
JHCR,00:08:25,00:05:28,878,00:59:15
JHFR,00:06:37,00:45:50,787,00:18:22
JHJ,00:52:22,00:00:08,703,00:42:29
JHR,00:06:41,00:27:02,918,00:25:32
JHU,00:21:55,00:29:02,739,00:41:44
JI,00:50:43,00:18:15,460,00:37:15
JIB,00:42:16,00:10:06,724,00:21:47
JIF,00:08:29,00:37:31,638,00:12:33
JIJ,00:26:23,00:59:17,380,00:58:14
JIJF,00:10:30,00:47:47,919,00:24:54
JIJX,00:08:05,00:17:07,565,00:42:55
JIM,00:15:01,00:25:33,735,00:31:08
JIQ,00:00:47,00:00:47,887,00:17:47
JJ,00:07:22,00:17:14,964,00:56:45
JJBV,00:54:14,00:43:03,868,00:19:56
JJF,00:00:15,00:27:35,945,00:42:33
JJPX,00:51:34,00:08:13,997,00:19:13
JJQS,00:44:39,00:32:25,779,00:11:20
JJQY,00:33:12,00:35:24,940,00:33:51
JK,00:12:28,00:25:51,999,00:25:26
JKJQ,00:27:58,00:54:45,923,00:50:58
JKNN,00:12:12,00:20:24,946,00:10:32
JKQ,00:13:21,00:48:13,957,00:19:25
